Operación,Precio,Cantidad,Budget,Crypto,Ganancia/Pérdida Acumulada,Rendimiento
Venta,64320.97,0.016431108880921624,1056.8648613964933,0.0,56.86486139649435,0.05686486139649435
Compra,64472.7,0.016392439922579532,0.0,0.016392439922579532,56.86486139649435,0.05686486139649435
Venta,64268.43,0.016392439922579532,1053.516377693508,0.0,53.51637769350907,0.053516377693509073
Compra,64212.51,0.016406715415633308,0.0,0.016406715415633308,53.51637769350907,0.053516377693509073
Venta,64012.5,0.016406715415633308,1050.234870543227,0.0,50.23487054322811,0.05023487054322811
Compra,63501.36,0.01653877760323916,0.0,0.01653877760323916,50.23487054322811,0.05023487054322811
Venta,63470.08,0.01653877760323916,1049.7175375797979,0.0,49.717537579798886,0.04971753757979889
Compra,63619.29,0.016499988251673318,0.0,0.016499988251673318,49.717537579798886,0.04971753757979889
Venta,63656.0,0.016499988251673318,1050.3232521485168,0.0,50.32325214851778,0.05032325214851778
Compra,63988.38,0.01641428103272058,0.0,0.01641428103272058,50.32325214851778,0.05032325214851778
Venta,63979.99,0.01641428103272058,1050.1855363306522,0.0,50.185536330653235,0.05018553633065324
Compra,63956.0,0.01642043805633017,0.0,0.01642043805633017,50.185536330653235,0.05018553633065324
Venta,63840.01,0.01642043805633017,1048.2809297204985,0.0,48.28092972049956,0.048280929720499556
Compra,63949.43,0.016392342038396568,0.0,0.016392342038396568,48.28092972049956,0.048280929720499556
Venta,64185.81,0.016392342038396568,1052.1557515315349,0.0,52.155751531535884,0.052155751531535885
Compra,64133.07,0.01640582232429439,0.0,0.01640582232429439,52.155751531535884,0.052155751531535885
Venta,64053.94,0.01640582232429439,1050.8575588110134,0.0,50.85755881101443,0.050857558811014426
Compra,64101.32,0.01639369608630545,0.0,0.01639369608630545,50.85755881101443,0.050857558811014426
Venta,64250.05,0.01639369608630545,1053.2957932299296,0.0,53.29579322993061,0.05329579322993061
Compra,64159.0,0.016416960882026366,0.0,0.016416960882026366,53.29579322993061,0.05329579322993061
Venta,64046.53,0.016416960882026366,1051.4493776395282,0.0,51.44937763952919,0.05144937763952919
Compra,64074.15,0.01640988413641895,0.0,0.01640988413641895,51.44937763952919,0.05144937763952919
Venta,64066.57,0.01640988413641895,1051.3249907177742,0.0,51.32499071777522,0.05132499071777522
Compra,64046.07,0.016415136646444884,0.0,0.016415136646444884,51.32499071777522,0.05132499071777522
Venta,64030.78,0.016415136646444884,1051.0740032784502,0.0,51.07400327845119,0.051074003278451185
Compra,64016.65,0.016418759858231415,0.0,0.016418759858231415,51.07400327845119,0.051074003278451185
Venta,63961.22,0.016418759858231415,1050.1639114195084,0.0,50.16391141950942,0.05016391141950942
Compra,63695.32,0.016487300973125,0.0,0.016487300973125,50.16391141950942,0.05016391141950942
Venta,63707.17,0.016487300973125,1050.35928593604,0.0,50.35928593604092,0.05035928593604092
Compra,63824.66,0.0164569507449948,0.0,0.0164569507449948,50.35928593604092,0.05035928593604092
Venta,63670.73,0.0164569507449948,1047.8260675078627,0.0,47.82606750786374,0.04782606750786374
Compra,63816.61,0.016419331385792237,0.0,0.016419331385792237,47.82606750786374,0.04782606750786374
Venta,63824.08,0.016419331385792237,1047.9487199133146,0.0,47.948719913315585,0.047948719913315584
Compra,63870.47,0.016407405799790022,0.0,0.016407405799790022,47.948719913315585,0.047948719913315584
Venta,63936.89,0.016407405799790022,1049.0384998065367,0.0,49.03849980653774,0.049038499806537746
Compra,63875.53,0.016423167053275907,0.0,0.016423167053275907,49.03849980653774,0.049038499806537746
Venta,63864.02,0.016423167053275907,1048.8494691537535,0.0,48.84946915375451,0.048849469153754516
Compra,63829.05,0.01643216480824567,0.0,0.01643216480824567,48.84946915375451,0.048849469153754516
Venta,63888.81,0.01643216480824567,1049.831455322694,0.0,49.83145532269498,0.04983145532269498
Compra,63935.33,0.016420208597072918,0.0,0.016420208597072918,49.83145532269498,0.04983145532269498
Venta,63858.94,0.016420208597072918,1048.5771155879636,0.0,48.57711558796461,0.04857711558796461
Compra,63955.2,0.01639549427705587,0.0,0.01639549427705587,48.57711558796461,0.04857711558796461
Venta,64568.96,0.01639549427705587,1058.6400141554495,0.0,58.64001415545056,0.05864001415545056
Compra,64808.35,0.01633493236836688,0.0,0.01633493236836688,58.64001415545056,0.05864001415545056
Venta,64608.1,0.01633493236836688,1055.368943948684,0.0,55.368943948685114,0.05536894394868511
Compra,64730.56,0.016304029255249517,0.0,0.016304029255249517,55.368943948685114,0.05536894394868511
Venta,64747.68,0.016304029255249517,1055.648068929534,0.0,55.64806892953504,0.05564806892953504
Compra,64739.24,0.016306154797763057,0.0,0.016306154797763057,55.64806892953504,0.05564806892953504
Venta,65000.0,0.016306154797763057,1059.9000618545988,0.0,59.90006185459981,0.05990006185459981
Compra,65254.37,0.016242591290891305,0.0,0.016242591290891305,59.90006185459981,0.05990006185459981
Venta,65335.81,0.016242591290891305,1061.222858489329,0.0,61.22285848932995,0.06122285848932995
Compra,65200.0,0.016276424209959034,0.0,0.016276424209959034,61.22285848932995,0.06122285848932995
Venta,65087.92,0.016276424209959034,1059.3985968638767,0.0,59.39859686387774,0.059398596863877745
Compra,64995.0,0.016299693774349977,0.0,0.016299693774349977,59.39859686387774,0.059398596863877745
Venta,64987.49,0.016299693774349977,1059.2761861636313,0.0,59.27618616363236,0.05927618616363236
Compra,64964.09,0.016305564907684096,0.0,0.016305564907684096,59.27618616363236,0.05927618616363236
Venta,64798.6,0.016305564907684096,1056.5777782270586,0.0,56.57777822705964,0.05657777822705964
Compra,64806.6,0.01630355207998967,0.0,0.01630355207998967,56.57777822705964,0.05657777822705964
Venta,64901.1,0.01630355207998967,1058.1184638986176,0.0,58.11846389861864,0.05811846389861864
Compra,64940.59,0.016293637983557242,0.0,0.016293637983557242,58.11846389861864,0.05811846389861864
Venta,64872.0,0.016293637983557242,1057.0008832693254,0.0,57.00088326932644,0.05700088326932644
Compra,64876.01,0.0162926308703221,0.0,0.0162926308703221,57.00088326932644,0.05700088326932644
Venta,64697.99,0.0162926308703221,1054.1004691217906,0.0,54.10046912179166,0.05410046912179166
Compra,64759.98,0.01627703512449804,0.0,0.01627703512449804,54.10046912179166,0.05410046912179166
Venta,64899.85,0.01627703512449804,1056.377138024654,0.0,56.37713802465498,0.05637713802465498
Compra,65031.24,0.01624414878179555,0.0,0.01624414878179555,56.37713802465498,0.05637713802465498
Venta,64993.99,0.01624414878179555,1055.7720434825321,0.0,55.77204348253315,0.05577204348253315
Compra,65045.52,0.01623127993261538,0.0,0.01623127993261538,55.77204348253315,0.05577204348253315
Venta,65315.9,0.01623127993261538,1060.1606569507128,0.0,60.160656950713815,0.06016065695071381
Compra,65160.43,0.016270007072554812,0.0,0.016270007072554812,60.160656950713815,0.06016065695071381
Venta,65297.99,0.016270007072554812,1062.3987591236134,0.0,62.39875912361447,0.06239875912361447
Compra,65574.0,0.016201524371299805,0.0,0.016201524371299805,62.39875912361447,0.06239875912361447
Venta,65168.0,0.016201524371299805,1055.8209402288658,0.0,55.82094022886679,0.055820940228866786
Compra,65139.99,0.016208490978105245,0.0,0.016208490978105245,55.82094022886679,0.055820940228866786
Venta,65170.0,0.016208490978105245,1056.3073570431188,0.0,56.30735704311985,0.05630735704311985
Compra,64988.01,0.016253880631875307,0.0,0.016253880631875307,56.30735704311985,0.05630735704311985
Venta,64973.33,0.016253880631875307,1056.068750075443,0.0,56.06875007544397,0.05606875007544397
Compra,65040.0,0.016237219404603983,0.0,0.016237219404603983,56.06875007544397,0.05606875007544397
Venta,65056.0,0.016237219404603983,1056.3285455859168,0.0,56.32854558591782,0.05632854558591782
Compra,65204.67,0.016200197709549283,0.0,0.016200197709549283,56.32854558591782,0.05632854558591782
Venta,65090.32,0.016200197709549283,1054.47605297783,0.0,54.476052977831046,0.05447605297783104
Compra,65108.99,0.016195552303573287,0.0,0.016195552303573287,54.476052977831046,0.05447605297783104
Venta,65048.01,0.016195552303573287,1053.4884481983581,0.0,53.48844819835915,0.05348844819835915
Compra,65018.44,0.016202917944484026,0.0,0.016202917944484026,53.48844819835915,0.05348844819835915
Venta,64944.75,0.016202917944484026,1052.294455175029,0.0,52.294455175030066,0.05229445517503006
Compra,65009.56,0.01618676476467506,0.0,0.01618676476467506,52.294455175030066,0.05229445517503006
Venta,64973.34,0.01618676476467506,1051.7081705552525,0.0,51.70817055525356,0.051708170555253556
Compra,64900.32,0.01620497665582007,0.0,0.01620497665582007,51.70817055525356,0.051708170555253556
Venta,64866.0,0.01620497665582007,1051.1520157564248,0.0,51.15201575642584,0.05115201575642584
Compra,65154.51,0.016133219569242786,0.0,0.016133219569242786,51.15201575642584,0.05115201575642584
Venta,65282.15,0.016133219569242786,1053.211259902243,0.0,53.211259902244024,0.053211259902244026
Compra,65234.01,0.016145125217693086,0.0,0.016145125217693086,53.211259902244024,0.053211259902244026
Venta,65322.0,0.016145125217693086,1054.6318694701476,0.0,54.63186947014867,0.05463186947014867
Compra,65158.01,0.01618575934823896,0.0,0.01618575934823896,54.63186947014867,0.05463186947014867
Venta,65195.17,0.01618575934823896,1055.2333322875281,0.0,55.23333228752915,0.05523333228752915
Compra,65004.24,0.016233300047620403,0.0,0.016233300047620403,55.23333228752915,0.05523333228752915
Venta,65076.91,0.016233300047620403,1056.4130062019888,0.0,56.41300620198979,0.05641300620198979
Compra,65117.98,0.016223061682840725,0.0,0.016223061682840725,56.41300620198979,0.05641300620198979
Venta,64998.0,0.016223061682840725,1054.4665632612814,0.0,54.46656326128243,0.05446656326128243
Compra,64634.02,0.01631442022732427,0.0,0.01631442022732427,54.46656326128243,0.05446656326128243
Venta,64447.66,0.01631442022732427,1051.4262079077173,0.0,51.42620790771832,0.05142620790771832
Compra,64799.99,0.016225715588964094,0.0,0.016225715588964094,51.42620790771832,0.05142620790771832
Venta,64772.0,0.016225715588964094,1050.9720501283823,0.0,50.97205012838333,0.05097205012838333
Compra,64714.0,0.016240257905992248,0.0,0.016240257905992248,50.97205012838333,0.05097205012838333
Venta,64718.82,0.016240257905992248,1051.0503281714891,0.0,51.05032817149015,0.05105032817149015
Compra,64768.48,0.016227805997168516,0.0,0.016227805997168516,51.05032817149015,0.05105032817149015
Venta,64538.0,0.016227805997168516,1047.3101434452617,0.0,47.310143445262725,0.04731014344526272
Compra,64966.63,0.016120739885157376,0.0,0.016120739885157376,47.310143445262725,0.04731014344526272
Venta,65078.19,0.016120739885157376,1049.10857318685,0.0,49.108573186851004,0.049108573186851
Compra,65030.42,0.01613258184687797,0.0,0.01613258184687797,49.108573186851004,0.049108573186851
Venta,64956.0,0.01613258184687797,1047.9079864458054,0.0,47.90798644580639,0.047907986445806384
Compra,64989.18,0.01612434541327965,0.0,0.01612434541327965,47.90798644580639,0.047907986445806384
Venta,65014.79,0.01612434541327965,1048.3209309318395,0.0,48.32093093184051,0.048320930931840506
Compra,65110.0,0.016100766870401465,0.0,0.016100766870401465,48.32093093184051,0.048320930931840506
Venta,65029.25,0.016100766870401465,1047.0207940070545,0.0,47.02079400705554,0.04702079400705554
Compra,64908.96,0.0161306049890039,0.0,0.0161306049890039,47.02079400705554,0.04702079400705554
Venta,64917.92,0.0161306049890039,1047.165324227756,0.0,47.16532422775697,0.04716532422775697
Compra,65688.81,0.015941304527023036,0.0,0.015941304527023036,47.16532422775697,0.04716532422775697
Venta,65703.5,0.015941304527023036,1047.3995019912581,0.0,47.39950199125917,0.04739950199125917
Compra,65596.89,0.015967212805229915,0.0,0.015967212805229915,47.39950199125917,0.04739950199125917
Venta,65680.0,0.015967212805229915,1048.7265370475009,0.0,48.72653704750189,0.04872653704750189
Compra,65684.0,0.015966240439795092,0.0,0.015966240439795092,48.72653704750189,0.04872653704750189
Venta,65738.48,0.015966240439795092,1049.5963778266607,0.0,49.59637782666175,0.04959637782666175
Compra,65825.35,0.01594516972301189,0.0,0.01594516972301189,49.59637782666175,0.04959637782666175
Venta,65958.34,0.01594516972301189,1051.7169259481238,0.0,51.71692594812487,0.05171692594812487
Compra,66137.66,0.01590193735230614,0.0,0.01590193735230614,51.71692594812487,0.05171692594812487
Venta,66377.99,0.01590193735230614,1055.5386385520035,0.0,55.5386385520045,0.0555386385520045
Compra,66187.52,0.015947698879668,0.0,0.015947698879668,55.5386385520045,0.0555386385520045
Venta,66272.58,0.015947698879668,1056.895149818708,0.0,56.895149818709,0.056895149818709
Compra,66269.99,0.01594832215635928,0.0,0.01594832215635928,56.895149818709,0.056895149818709
Venta,66300.0,0.01594832215635928,1057.3737589666202,0.0,57.37375896662127,0.057373758966621266
Compra,66111.94,0.01599368826518508,0.0,0.01599368826518508,57.37375896662127,0.057373758966621266
Venta,66037.79,0.01599368826518508,1056.1878269817566,0.0,56.18782698175767,0.056187826981757664
Compra,66014.36,0.015999364789445154,0.0,0.015999364789445154,56.18782698175767,0.056187826981757664
Venta,65980.0,0.015999364789445154,1055.6380888075912,0.0,55.638088807592226,0.055638088807592224
Compra,66045.98,0.015983381408037116,0.0,0.015983381408037116,55.638088807592226,0.055638088807592224
Venta,66138.43,0.015983381408037116,1057.115752418764,0.0,57.115752418765055,0.057115752418765056
Compra,66015.38,0.01601317378493866,0.0,0.01601317378493866,57.115752418765055,0.057115752418765056
Venta,66019.99,0.01601317378493866,1057.1895731499126,0.0,57.1895731499136,0.057189573149913596
Compra,65913.52,0.01603903983810776,0.0,0.01603903983810776,57.1895731499136,0.057189573149913596
Venta,65842.22,0.01603903983810776,1056.0459896094553,0.0,56.04598960945634,0.056045989609456344
Compra,65825.67,0.016043072400318225,0.0,0.016043072400318225,56.04598960945634,0.056045989609456344
Venta,65927.35,0.016043072400318225,1057.6772492111197,0.0,57.67724921112074,0.05767724921112074
Compra,65924.28,0.016043819503392676,0.0,0.016043819503392676,57.67724921112074,0.05767724921112074
Venta,66114.0,0.016043819503392676,1060.7210826473033,0.0,60.72108264730434,0.060721082647304345
Compra,66273.99,0.016005088612399875,0.0,0.016005088612399875,60.72108264730434,0.060721082647304345
Venta,66455.03,0.016005088612399875,1063.618643889692,0.0,63.61864388969309,0.06361864388969309
Compra,66259.67,0.01605227801300085,0.0,0.01605227801300085,63.61864388969309,0.06361864388969309
Venta,66031.77,0.01605227801300085,1059.960329730529,0.0,59.960329730530134,0.059960329730530136
Compra,65762.1,0.016118103432380185,0.0,0.016118103432380185,59.960329730530134,0.059960329730530136
Venta,65807.99,0.016118103432380185,1060.699989497041,0.0,60.69998949704211,0.06069998949704211
Compra,66187.09,0.016025783721523957,0.0,0.016025783721523957,60.69998949704211,0.06069998949704211
Venta,66211.6,0.016025783721523957,1061.0927814560557,0.0,61.09278145605674,0.06109278145605674
Compra,66734.0,0.015900332386130842,0.0,0.015900332386130842,61.09278145605674,0.06109278145605674
Venta,66705.32,0.015900332386130842,1060.6367599232215,0.0,60.636759923222485,0.06063675992322248
Compra,66540.0,0.015939837089318027,0.0,0.015939837089318027,60.636759923222485,0.06063675992322248
Venta,66578.0,0.015939837089318027,1061.2424737326155,0.0,61.24247373261653,0.06124247373261653
Compra,66473.99,0.015964777708282824,0.0,0.015964777708282824,61.24247373261653,0.06124247373261653
Venta,66437.9,0.015964777708282824,1060.6663049051233,0.0,60.66630490512432,0.06066630490512432
Compra,66331.17,0.015990465793157625,0.0,0.015990465793157625,60.66630490512432,0.06066630490512432
Venta,66368.0,0.015990465793157625,1061.2552337602854,0.0,61.25523376028639,0.06125523376028639
Compra,66272.02,0.016013624358519406,0.0,0.016013624358519406,61.25523376028639,0.06125523376028639
Venta,66374.0,0.016013624358519406,1062.888303172367,0.0,62.888303172367955,0.06288830317236796
Compra,66440.13,0.015997685482740127,0.0,0.015997685482740127,62.888303172367955,0.06288830317236796
Venta,66492.0,0.015997685482740127,1063.7181031183566,0.0,63.71810311835759,0.06371810311835759
Compra,66489.57,0.01599827015151935,0.0,0.01599827015151935,63.71810311835759,0.06371810311835759
Venta,66526.94,0.01599827015151935,1064.3159584739187,0.0,64.31595847391975,0.06431595847391974
Compra,66767.46,0.015940638725419818,0.0,0.015940638725419818,64.31595847391975,0.06431595847391974
Venta,66696.0,0.015940638725419818,1063.1768404306001,0.0,63.176840430601146,0.06317684043060115
Compra,67027.97,0.015861689387737687,0.0,0.015861689387737687,63.176840430601146,0.06317684043060115
Venta,67195.15,0.015861689387737687,1065.828597662442,0.0,65.82859766244303,0.06582859766244303
Compra,67028.14,0.015901211008726216,0.0,0.015901211008726216,65.82859766244303,0.06582859766244303
Venta,66844.18,0.015901211008726216,1062.9034108852766,0.0,62.903410885277594,0.0629034108852776
Compra,66819.32,0.015907127023820005,0.0,0.015907127023820005,62.903410885277594,0.0629034108852776
Venta,66808.01,0.015907127023820005,1062.723501278637,0.0,62.72350127863808,0.06272350127863809
Compra,66763.99,0.01591761518864641,0.0,0.01591761518864641,62.72350127863808,0.06272350127863809
Venta,66867.17,0.01591761518864641,1064.3658808138016,0.0,64.36588081380262,0.06436588081380262
Compra,67028.14,0.01587938857939071,0.0,0.01587938857939071,64.36588081380262,0.06436588081380262
Venta,67156.31,0.01587938857939071,1066.4011420480222,0.0,66.40114204802319,0.06640114204802319
Compra,66884.02,0.01594403479408119,0.0,0.01594403479408119,66.40114204802319,0.06640114204802319
Venta,66828.59,0.01594403479408119,1065.517364199386,0.0,65.51736419938709,0.06551736419938708
Compra,66806.43,0.015949323503731395,0.0,0.015949323503731395,65.51736419938709,0.06551736419938708
Venta,66615.79,0.015949323503731395,1062.4767851666347,0.0,62.47678516663575,0.06247678516663575
Compra,66741.85,0.015919198900938986,0.0,0.015919198900938986,62.47678516663575,0.06247678516663575
Venta,66719.99,0.015919198900938986,1062.12879147866,0.0,62.12879147866113,0.06212879147866113
Compra,66378.16,0.016001178572570558,0.0,0.016001178572570558,62.12879147866113,0.06212879147866113
Venta,66291.76,0.016001178572570558,1060.7462896499899,0.0,60.7462896499909,0.060746289649990896
Compra,66306.96,0.015997510512470933,0.0,0.015997510512470933,60.7462896499909,0.060746289649990896
Venta,66170.0,0.015997510512470933,1058.5552706102017,0.0,58.55527061020268,0.05855527061020269
Compra,66099.79,0.016014502778453635,0.0,0.016014502778453635,58.55527061020268,0.05855527061020269
Venta,65989.66,0.016014502778453635,1056.7915934192108,0.0,56.791593419211836,0.05679159341921183
Compra,66114.37,0.0159842949939508,0.0,0.0159842949939508,56.791593419211836,0.05679159341921183
Venta,66277.0,0.0159842949939508,1059.391119314077,0.0,59.39111931407808,0.05939111931407808
Compra,66210.74,0.01600029118106937,0.0,0.01600029118106937,59.39111931407808,0.05939111931407808
Venta,66183.99,0.01600029118106937,1058.9631115249836,0.0,58.96311152498458,0.05896311152498458
Compra,66057.68,0.016030885606714975,0.0,0.016030885606714975,58.96311152498458,0.05896311152498458
Venta,65905.17,0.016030885606714975,1056.5182411611036,0.0,56.518241161104584,0.056518241161104585
Compra,66509.29,0.015885273187566783,0.0,0.015885273187566783,56.518241161104584,0.056518241161104585
Venta,66801.05,0.015885273187566783,1061.1529284663081,0.0,61.15292846630916,0.06115292846630916
Compra,66733.46,0.015901362352054096,0.0,0.015901362352054096,61.15292846630916,0.06115292846630916
Venta,66647.91,0.015901362352054096,1059.7925669170897,0.0,59.79256691709077,0.05979256691709077
Compra,66909.78,0.015839127955839784,0.0,0.015839127955839784,59.79256691709077,0.05979256691709077
Venta,66728.01,0.015839127955839784,1056.9134886285565,0.0,56.91348862855773,0.05691348862855773
Compra,66740.0,0.0158362824187677,0.0,0.0158362824187677,56.91348862855773,0.05691348862855773
Venta,66435.14,0.0158362824187677,1052.0856395703709,0.0,52.08563957037211,0.05208563957037211
Compra,66419.56,0.015839997126906154,0.0,0.015839997126906154,52.08563957037211,0.05208563957037211
Venta,66675.91,0.015839997126906154,1056.1462228338532,0.0,56.146222833854495,0.056146222833854495
Compra,66645.99,0.015847108323154224,0.0,0.015847108323154224,56.146222833854495,0.056146222833854495
Venta,66703.6,0.015847108323154224,1057.0591747443502,0.0,57.05917474435148,0.05705917474435148
Compra,66636.0,0.015863184686120867,0.0,0.015863184686120867,57.05917474435148,0.05705917474435148
Venta,66693.4,0.015863184686120867,1057.9697215453334,0.0,57.969721545334664,0.05796972154533466
Compra,66756.65,0.01584815477627073,0.0,0.01584815477627073,57.969721545334664,0.05796972154533466
Venta,66753.5,0.01584815477627073,1057.9197998577883,0.0,57.9197998577896,0.0579197998577896
Compra,66679.65,0.01586570715139909,0.0,0.01586570715139909,57.9197998577896,0.0579197998577896
Venta,66783.56,0.01586570715139909,1059.5684054878902,0.0,59.56840548789148,0.05956840548789148
Compra,66688.01,0.01588843939844494,0.0,0.01588843939844494,59.56840548789148,0.05956840548789148
Venta,66580.53,0.01588843939844494,1057.8607160213453,0.0,57.86071602134655,0.05786071602134655
Compra,66501.98,0.015907206312072895,0.0,0.015907206312072895,57.86071602134655,0.05786071602134655
Venta,66484.43,0.015907206312072895,1057.5815445505684,0.0,57.581544550569674,0.05758154455056967
Compra,66443.98,0.01591689035711841,0.0,0.01591689035711841,57.581544550569674,0.05758154455056967
Venta,66362.85,0.01591689035711841,1056.2902072358957,0.0,56.2902072358969,0.0562902072358969
Compra,66250.01,0.015944000721447374,0.0,0.015944000721447374,56.2902072358969,0.0562902072358969
Venta,66350.61,0.015944000721447374,1057.8941737084733,0.0,57.89417370847457,0.05789417370847457
Compra,66412.01,0.0159292599893976,0.0,0.0159292599893976,57.89417370847457,0.05789417370847457
Venta,66414.0,0.0159292599893976,1057.925872935852,0.0,57.92587293585336,0.05792587293585336
Compra,66602.19,0.01588425054695427,0.0,0.01588425054695427,57.92587293585336,0.05792587293585336
Venta,66506.4,0.01588425054695427,1056.4043205759592,0.0,56.40432057596047,0.05640432057596047
Compra,66719.99,0.015833400463278833,0.0,0.015833400463278833,56.40432057596047,0.05640432057596047
Venta,66742.19,0.015833400463278833,1056.755822066244,0.0,56.75582206624529,0.056755822066245284
Compra,66714.89,0.01583987955411819,0.0,0.01583987955411819,56.75582206624529,0.056755822066245284
Venta,66785.38,0.01583987955411819,1057.872375176014,0.0,57.872375176015225,0.05787237517601523
Compra,66876.07,0.015818399244692666,0.0,0.015818399244692666,57.872375176015225,0.05787237517601523
Venta,66743.25,0.015818399244692666,1055.7713753883338,0.0,55.77137538833506,0.05577137538833506
Compra,66710.0,0.01582628354651977,0.0,0.01582628354651977,55.77137538833506,0.05577137538833506
Venta,66557.99,0.01582628354651977,1053.3656220264274,0.0,53.365622026428696,0.053365622026428694
Compra,66639.44,0.0158069398846453,0.0,0.0158069398846453,53.365622026428696,0.053365622026428694
Venta,66530.01,0.0158069398846453,1051.6358685948505,0.0,51.635868594851786,0.05163586859485179
Compra,67008.0,0.015694183807826684,0.0,0.015694183807826684,51.635868594851786,0.05163586859485179
Venta,66940.01,0.015694183807826684,1050.5688210377562,0.0,50.5688210377574,0.0505688210377574
Compra,66767.46,0.015734742957688612,0.0,0.015734742957688612,50.5688210377574,0.0505688210377574
Venta,66729.91,0.015734742957688612,1049.977981439695,0.0,49.97798143969624,0.049977981439696235
Compra,66735.06,0.01573352869450773,0.0,0.01573352869450773,49.97798143969624,0.049977981439696235
Venta,66631.4,0.01573352869450773,1048.3470438552222,0.0,48.34704385522343,0.04834704385522343
Compra,66637.99,0.01573197276591359,0.0,0.01573197276591359,48.34704385522343,0.04834704385522343
Venta,66764.0,0.01573197276591359,1050.329429743455,0.0,50.32942974345622,0.050329429743456215
Compra,66778.26,0.01572861332031495,0.0,0.01572861332031495,50.32942974345622,0.050329429743456215
Venta,66818.21,0.01572861332031495,1050.9577878456018,0.0,50.95778784560309,0.05095778784560309
Compra,66583.74,0.015784000535950696,0.0,0.015784000535950696,50.95778784560309,0.05095778784560309
Venta,66533.99,0.015784000535950696,1050.1725338189383,0.0,50.17253381893954,0.05017253381893954
Compra,66592.0,0.015770250688054696,0.0,0.015770250688054696,50.17253381893954,0.05017253381893954
Venta,66659.98,0.015770250688054696,1051.2445954607122,0.0,51.24459546071341,0.051244595460713416
Compra,66469.94,0.015815338414036664,0.0,0.015815338414036664,51.24459546071341,0.051244595460713416
Venta,66353.02,0.015815338414036664,1049.3954660933432,0.0,49.39546609334445,0.049395466093344456
Compra,66145.99,0.015864838761856057,0.0,0.015864838761856057,49.39546609334445,0.049395466093344456
Venta,66032.0,0.015864838761856057,1047.5870331228791,0.0,47.58703312288037,0.04758703312288037
Compra,66158.19,0.01583457819996102,0.0,0.01583457819996102,47.58703312288037,0.04758703312288037
Venta,66054.99,0.01583457819996102,1045.9529046526432,0.0,45.952904652644406,0.04595290465264441
Compra,64742.87,0.01615549178855746,0.0,0.01615549178855746,45.952904652644406,0.04595290465264441
Venta,64693.77,0.01615549178855746,1045.1596700058249,0.0,45.159670005826115,0.045159670005826116
Compra,64593.66,0.01618053025646518,0.0,0.01618053025646518,45.159670005826115,0.045159670005826116
Venta,64127.04,0.01618053025646518,1037.6095109775529,0.0,37.60951097755412,0.03760951097755412
Compra,64282.69,0.01614135175391,0.0,0.01614135175391,37.60951097755412,0.03760951097755412
Venta,64354.33,0.01614135175391,1038.7658774172028,0.0,38.765877417204024,0.038765877417204025
Compra,64270.07,0.016162513552843535,0.0,0.016162513552843535,38.765877417204024,0.038765877417204025
Venta,64240.22,0.016162513552843535,1038.2834263876503,0.0,38.2834263876515,0.038283426387651504
Compra,64096.0,0.016198880216981563,0.0,0.016198880216981563,38.2834263876515,0.038283426387651504
Venta,64196.0,0.016198880216981563,1039.9033144093485,0.0,39.90331440934972,0.039903314409349716
Compra,64066.46,0.016231633750473314,0.0,0.016231633750473314,39.90331440934972,0.039903314409349716
Venta,64317.19,0.016231633750473314,1043.9730719396048,0.0,43.97307193960603,0.04397307193960603
Compra,64557.25,0.016171275448374964,0.0,0.016171275448374964,43.97307193960603,0.04397307193960603
Venta,64456.98,0.016171275448374964,1042.351578150396,0.0,42.35157815039736,0.042351578150397355
Compra,64525.35,0.016154140630781487,0.0,0.016154140630781487,42.35157815039736,0.042351578150397355
Venta,64344.01,0.016154140630781487,1039.4221862884103,0.0,39.42218628841158,0.039422186288411584
Compra,64067.98,0.016223739007978872,0.0,0.016223739007978872,39.42218628841158,0.039422186288411584
Venta,64230.01,0.016223739007978872,1042.0509187198732,0.0,42.0509187198744,0.0420509187198744
Compra,64334.01,0.01619751230678568,0.0,0.01619751230678568,42.0509187198744,0.0420509187198744
Venta,64224.47,0.01619751230678568,1040.2766432217877,0.0,40.27664322178896,0.040276643221788956
Compra,64188.02,0.01620671027431268,0.0,0.01620671027431268,40.27664322178896,0.040276643221788956
Venta,64288.01,0.01620671027431268,1041.8971521821163,0.0,41.897152182117566,0.041897152182117564
Compra,64188.7,0.016231784600437716,0.0,0.016231784600437716,41.897152182117566,0.041897152182117564
Venta,64102.12,0.016231784600437716,1040.4918042714105,0.0,40.49180427141175,0.040491804271411753
Compra,64311.0,0.016179064301152377,0.0,0.016179064301152377,40.49180427141175,0.040491804271411753
Venta,64223.36,0.016179064301152377,1039.0738710760575,0.0,39.07387107605871,0.03907387107605871
Compra,64220.48,0.016179789859497428,0.0,0.016179789859497428,39.07387107605871,0.03907387107605871
Venta,64288.0,0.016179789859497428,1040.1663304873707,0.0,40.166330487371965,0.04016633048737196
Compra,63921.99,0.01627243348474243,0.0,0.01627243348474243,40.166330487371965,0.04016633048737196
Venta,64017.99,0.01627243348474243,1041.728484101906,0.0,41.728484101907156,0.04172848410190716
Compra,63810.66,0.016325304958480384,0.0,0.016325304958480384,41.728484101907156,0.04172848410190716
Venta,63447.45,0.016325304958480384,1035.7989700879361,0.0,35.79897008793739,0.03579897008793739
Compra,63429.82,0.016329842495027357,0.0,0.016329842495027357,35.79897008793739,0.03579897008793739
Venta,63096.0,0.016329842495027357,1030.3477420662462,0.0,30.347742066247406,0.030347742066247407
